Date,Open,High,Low,Close,Adj Close,Volume
2014-06-01,4247.959961,4417.459961,4207.609863,4408.180176,4408.180176,40249370000
2014-07-01,4424.709961,4485.930176,4351.040039,4369.77002,4369.77002,39536410000
2014-08-01,4363.390137,4580.27002,4321.890137,4580.27002,4580.27002,33417300000
2014-09-01,4592.419922,4610.569824,4464.439941,4493.390137,4493.390137,39631130000
2014-10-01,4486.649902,4641.509766,4116.600098,4630.740234,4630.740234,50136190000
2014-11-01,4633.709961,4810.859863,4594.919922,4791.629883,4791.629883,32967990000
2014-12-01,4777.72998,4814.950195,4547.310059,4736.049805,4736.049805,39587090000
2015-01-01,4760.240234,4777.009766,4563.109863,4635.240234,4635.240234,38719030000
2015-02-01,4650.600098,4989.25,4580.459961,4963.529785,4963.529785,35773090000
2015-03-01,4973.430176,5042.140137,4825.930176,4900.879883,4900.879883,41204240000
2015-04-01,4894.359863,5119.830078,4844.390137,4941.419922,4941.419922,37409760000
2015-05-01,4966.319824,5111.540039,4888.169922,5070.029785,5070.029785,35994540000
2015-06-01,5094.939941,5164.359863,4956.22998,4986.870117,4986.870117,41338820000
2015-07-01,5029.049805,5231.939941,4901.509766,5128.279785,5128.279785,40633420000
2015-08-01,5134.339844,5175.259766,4292.140137,4776.509766,4776.509766,43408300000
2015-09-01,4673.609863,4960.870117,4487.060059,4620.160156,4620.160156,41503920000
2015-10-01,4624.459961,5095.689941,4552.339844,5053.75,5053.75,42348240000
2015-11-01,5065.640137,5163.470215,4908.660156,5108.669922,5108.669922,36834860000
2015-12-01,5129.640137,5176.77002,4871.589844,5007.410156,5007.410156,40617940000
2016-01-01,4897.649902,4926.72998,4313.390137,4613.950195,4613.950195,44877130000
2016-02-01,4587.589844,4636.930176,4209.759766,4557.950195,4557.950195,43108650000
2016-03-01,4596.009766,4899.140137,4581.75,4869.850098,4869.850098,40738880000
2016-04-01,4842.549805,4969.319824,4740.839844,4775.359863,4775.359863,38014300000
2016-05-01,4786.549805,4951.450195,4678.379883,4948.049805,4948.049805,38803240000
2016-06-01,4928.970215,4980.140137,4574.25,4842.669922,4842.669922,44213900000
2016-07-01,4837.180176,5175.810059,4786.009766,5162.129883,5162.129883,36050040000
2016-08-01,5167.419922,5275.740234,5109.799805,5213.220215,5213.220215,38754780000
2016-09-01,5218.279785,5342.879883,5097.799805,5312,5312,40112010000
2016-10-01,5300.290039,5340.52002,5169.759766,5189.140137,5189.140137,34708450000
2016-11-01,5199.77002,5403.859863,5034.410156,5323.680176,5323.680176,41950260000
2016-12-01,5323.879883,5512.370117,5238.209961,5383.120117,5383.120117,38648510000
2017-01-01,5425.620117,5669.609863,5397.990234,5614.790039,5614.790039,36115440000
2017-02-01,5654.509766,5867.890137,5616.399902,5825.439941,5825.439941,36811150000
2017-03-01,5874.859863,5928.060059,5769.390137,5911.740234,5911.740234,44064880000
2017-04-01,5917.319824,6074.040039,5805.149902,6047.609863,6047.609863,33894020000
2017-05-01,6067.560059,6221.990234,5996.810059,6198.52002,6198.52002,42405030000
2017-06-01,6215.910156,6341.700195,6087.810059,6140.419922,6140.419922,50292320000
2017-07-01,6173.290039,6460.839844,6081.959961,6348.120117,6348.120117,36228200000
2017-08-01,6372.160156,6435.27002,6177.189941,6428.660156,6428.660156,41368170000
2017-09-01,6442.169922,6497.97998,6334.589844,6495.959961,6495.959961,38354650000
2017-10-01,6506.080078,6737.75,6484.140137,6727.669922,6727.669922,41620780000
2017-11-01,6758.640137,6914.189941,6667.310059,6873.970215,6873.970215,42080670000
2017-12-01,6844.040039,7003.890137,6734.129883,6903.390137,6903.390137,38755950000
2018-01-01,6937.649902,7505.77002,6924.080078,7411.47998,7411.47998,44694030000
2018-02-01,7377.169922,7441.089844,6630.669922,7273.009766,7273.009766,44063140000
2018-03-01,7274.75,7637.27002,6901.069824,7063.450195,7063.450195,48760550000
2018-04-01,7016.169922,7319.580078,6805.959961,7066.27002,7066.27002,43233040000
2018-05-01,7053.649902,7492.419922,6991.140137,7442.120117,7442.120117,45761130000
2018-06-01,7487.660156,7806.600098,7419.560059,7510.299805,7510.299805,48573740000
2018-07-01,7451.899902,7933.310059,7443.100098,7671.790039,7671.790039,38964090000
2018-08-01,7701.819824,8133.299805,7659.52002,8109.540039,8109.540039,46197780000
2018-09-01,8087.950195,8104.069824,7873.930176,8046.350098,8046.350098,44907360000
2018-10-01,8091.5,8107.379883,6922.830078,7305.899902,7305.899902,61889960000
2018-11-01,7327.819824,7572.930176,6830.759766,7330.540039,7330.540039,48901700000
2018-12-01,7486.129883,7486.509766,6190.169922,6635.279785,6635.279785,49224830000
2019-01-01,6506.910156,7303.120117,6457.129883,7281.740234,7281.740234,49542480000
2019-02-01,7256.370117,7602.689941,7225.140137,7532.529785,7532.529785,42628810000
2019-03-01,7587.450195,7850.109863,7332.919922,7729.319824,7729.319824,49622660000
2019-04-01,7800.240234,8176.080078,7777.089844,8095.390137,8095.390137,43553400000
2019-05-01,8132.930176,8164.709961,7448.22998,7453.149902,7453.149902,47822630000
2019-06-01,7441.209961,8088.879883,7292.220215,8006.240234,8006.240234,44821400000
2019-07-01,8145.850098,8339.639648,8059.290039,8175.419922,8175.419922,42846360000
2019-08-01,8190.560059,8311.040039,7662.899902,7962.879883,7962.879883,46323300000
2019-09-01,7906.439941,8243.799805,7847.319824,7999.339844,7999.339844,41720490000
2019-10-01,8026.830078,8335.55957,7700,8292.360352,8292.360352,44203530000
2019-11-01,8335.049805,8705.910156,8326.55957,8665.469727,8665.469727,41773310000
2019-12-01,8672.839844,9052,8435.400391,8972.599609,8972.599609,46214040000
2020-01-01,9039.459961,9451.429688,8943.5,9150.94043,9150.94043,52694760000
2020-02-01,9190.719727,9838.370117,8264.160156,8567.370117,8567.370117,53886320000
2020-03-01,8667.139648,9070.320313,6631.419922,7700.100098,7700.100098,97320230000
2020-04-01,7459.5,8957.269531,7288.109863,8889.549805,8889.549805,79171670000
2020-05-01,8681.290039,9523.639648,8537.830078,9489.870117,9489.870117,81175640000
2020-06-01,9471.419922,10221.84961,9403,10058.76953,10058.76953,1.12284E+11
2020-07-01,10063.66992,10839.92969,10048.04004,10745.26953,10745.26953,95054280000
2020-08-01,10848.63965,11829.83984,10762.70996,11775.45996,11775.45996,78996130000
2020-09-01,11850.95996,12074.05957,10519.49023,11167.50977,11167.50977,82496920000
2020-10-01,11291.99023,11965.54004,10822.57031,10911.58984,10911.58984,78287400000
2020-11-01,11010.4502,12244.65039,10830.9502,12198.74023,12198.74023,91282630000
2020-12-01,12313.36035,12973.33008,12214.74023,12888.28027,12888.28027,1.12635E+11
2021-01-01,12958.51953,13728.98047,12543.24023,13070.69043,13070.69043,1.39797E+11
2021-02-01,13226.17969,14175.12012,13003.98047,13192.34961,13192.34961,1.42927E+11
2021-03-01,13406.16016,13620.70996,12397.04981,13246.87012,13246.87012,1.34201E+11
2021-04-01,13414.32031,14211.57031,13404.17969,13962.67969,13962.67969,91591470000
2021-05-01,14031.76953,14042.12012,13002.54004,13748.74023,13748.74023,89415440000
2021-06-01,13829.05957,14535.96973,13548.92969,14503.9502,14503.9502,1.08377E+11
2021-07-01,14493.69043,14863.65039,14178.66016,14672.67969,14672.67969,88708530000
2021-08-01,14758.59961,15288.08008,14423.16016,15259.24023,15259.24023,88083480000
2021-09-01,15308.98047,15403.44043,14444.29981,14448.58008,14448.58008,95275100000
2021-10-01,14494.92969,15504.12012,14181.69043,15498.38965,15498.38965,99492020000
2021-11-01,15541.25977,16212.23047,15451.38965,15537.69043,15537.69043,1.09315E+11
2021-12-01,15752.26953,15901.46973,14860.04004,15644.96973,15644.96973,1.04264E+11
2022-01-01,15732.5,15852.13965,13094.65039,14239.87988,14239.87988,1.00107E+11
2022-02-01,14277.42969,14509.55957,12587.87988,13751.40039,13751.40039,89543300000
2022-03-01,13716.7002,14646.90039,12555.34961,14220.51953,14220.51953,1.31081E+11
2022-04-01,14269.53027,14534.37988,12315.74023,12334.63965,12334.63965,96581010000
2022-05-01,12331.69043,12985.00977,11035.69043,12081.38965,12081.38965,1.11466E+11
2022-06-01,12176.88965,12320.12012,10565.13965,11028.74023,11028.74023,1.13876E+11
2022-07-01,11006.83008,12426.25977,10911.4502,12390.69043,12390.69043,94293720000
2022-08-01,12317.95996,13181.08984,11790.01953,11816.2002,11816.2002,1.10368E+11
2022-09-01,11707.44043,12270.19043,10572.33008,10575.62012,10575.62012,98888530000
2022-10-01,10659.00977,11230.44043,10088.83008,10988.15039,10988.15039,98292380000
2022-11-01,11154.74023,11492.62012,10262.92969,11468,11468,1.01572E+11
2022-12-01,11475.16992,11571.63965,10207.46973,10466.48047,10466.48047,1.00007E+11
2023-01-01,10562.05957,11691.88965,10265.04004,11584.54981,11584.54981,1.06733E+11
2023-02-01,11573.13965,12269.54981,11334.46973,11455.54004,11455.54004,99644100000
2023-03-01,11447.58008,12227.92969,10982.79981,12221.91016,12221.91016,1.20324E+11
2023-04-01,12146.08984,12245.42969,11798.76953,12226.58008,12226.58008,90509520000
2023-05-01,12210.04981,13154.29004,11925.37012,12935.29004,12935.29004,1.0129E+11
2023-06-01,12944.45996,13864.05957,12903.62988,13591.75,13591.75,98601040000
2023-06-28,13506,13654.13672,13495.73438,13591.75,13591.75,4086807000
